LocationID	Year	fMonth	ObservationID	Complete	Count
0047dac932f4f1e50383f4119d51dad453b75f6e	1992	1	131996	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1992	2	132304	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1992	3	165670	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1992	10	130996	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1992	12	131665	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1993	1	96876	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1993	2	96895	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1993	3	96914	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1993	10	96822	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1993	11	96839	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1993	12	96858	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1994	1	92573	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1994	2	92599	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1994	3	92624	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1994	10	92506	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1994	11	92531	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1994	12	92554	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1995	1	105591	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1995	2	105606	1	1
0047dac932f4f1e50383f4119d51dad453b75f6e	1995	3	105622	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1995	10	105545	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1995	11	105562	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1995	12	105576	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1996	1	94308	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1996	2	94330	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1996	3	94349	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1996	10	94235	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1996	11	94259	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1996	12	94284	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1997	1	97502	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1997	2	97528	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1997	3	97552	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1997	10	97435	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1997	11	97459	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1997	12	97483	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1998	1	100109	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1998	2	100133	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1998	10	100036	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1998	11	100060	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1998	12	100084	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1999	1	102491	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1999	2	102502	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1999	10	102421	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1999	11	102443	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	1999	12	102468	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2000	1	1109	0	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2000	2	1133	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2000	3	1141	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2000	10	1059	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2000	11	1070	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2000	12	1077	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2001	1	3828	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2001	2	3842	0	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2001	3	3858	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2001	10	3770	0	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2001	11	3785	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2001	12	3802	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2002	1	114586	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2002	2	114607	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2002	3	114623	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2002	10	114516	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2002	11	114526	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2002	12	114547	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2003	1	140321	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2003	2	140360	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2003	3	140380	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2003	10	140187	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2003	11	140248	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2003	12	140291	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2004	1	149571	1	2
0047dac932f4f1e50383f4119d51dad453b75f6e	2004	3	149599	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2004	10	149525	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2004	11	149540	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2004	12	149557	0	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2005	1	147385	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2005	2	147399	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2005	3	147411	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2005	10	147343	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2005	11	147357	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2005	12	147370	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2006	1	150878	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2006	2	150901	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2006	10	150820	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2006	11	150843	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2006	12	150863	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2007	1	156841	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2007	2	156857	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2007	10	156766	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2007	11	156807	1	0
0047dac932f4f1e50383f4119d51dad453b75f6e	2007	12	156824	1	0
