ObservationID	Count
97	0
98	0
99	0
100	1
101	0
102	0
1081	0
1082	2
1083	4
1084	0
1085	0
1086	0
1303	11
1304	0
1305	0
1306	1
1307	0
1308	0
1669	2
1670	0
1671	2
1672	4
1673	0
1674	4
1687	0
1688	0
1689	0
1690	0
1691	0
1692	0
1717	0
1718	0
1719	0
1720	0
1721	0
1722	0
2521	0
2522	0
2523	0
2524	0
2525	0
2526	0
2527	0
2528	2
2529	0
2530	0
2531	0
2532	0
2533	0
2534	3
2535	0
2536	0
2537	0
2538	0
3481	0
3482	0
3484	0
3485	0
3487	0
3488	0
3490	0
3491	0
3493	0
3494	0
3496	0
3497	0
4771	0
4772	0
4773	12
4774	5
4775	5
4776	0
4777	8
4778	0
4779	0
4780	0
4781	0
4782	0
4783	4
4784	2
4785	0
4786	0
4787	0
4788	0
8545	3
8546	0
8547	0
8548	3
8549	6
8550	3
8551	0
8553	0
8554	0
8555	0
8556	0
8563	0
8565	0
8566	0
8567	1
8568	0
15133	4
15134	0
15135	0
15136	0
15137	3
15138	0
15139	1
15140	0
15141	0
15142	1
15143	0
15144	0
18847	0
18848	0
18849	1
18850	0
18851	0
18852	0
18853	0
18854	0
18855	0
18856	0
18857	0
18858	0
18859	0
18860	0
18861	0
18862	0
18863	0
18864	0
18865	0
18866	0
18867	0
18868	3
18869	0
18870	0
18871	0
18872	0
18873	0
18874	0
18875	0
18876	0
18877	0
18878	0
18879	0
18880	0
18881	0
18882	0
18979	0
18980	0
18981	0
18982	0
18983	0
18984	0
18985	0
18986	0
18987	0
18988	0
18989	0
18990	0
18991	0
18992	0
18993	0
18994	0
18995	0
18996	0
19123	0
19124	0
19125	0
19126	0
19127	0
19128	0
19129	0
19130	0
19131	0
19132	0
19133	0
19134	0
19135	0
19136	0
19137	0
19138	0
19139	26
19140	0
19147	0
19148	0
19149	0
19150	0
19151	0
19152	0
19159	0
19160	0
19161	0
19162	0
19163	0
19164	0
19189	0
19190	2
19191	0
19192	0
19193	2
19194	0
22363	1
22364	2
22365	0
22366	0
22367	2
24811	0
24812	0
24813	0
24814	0
24815	0
24816	0
25807	0
25808	0
25809	0
25810	0
25811	0
25812	0
25831	0
25832	0
25833	0
25834	0
25835	0
25836	0
27127	2
27128	0
27130	0
27131	0
27133	0
27134	0
27136	0
27137	0
27139	0
27140	0
27142	0
27143	0
27271	0
27272	0
27273	0
27274	0
27275	0
27276	0
27277	0
27278	0
27279	0
27280	0
27281	0
27282	0
27283	0
27284	0
27285	0
27286	0
27287	0
27288	0
27487	0
27488	0
27489	0
27490	0
27491	0
27492	0
27493	0
27494	0
27495	0
27496	0
27497	0
27498	0
27499	0
27500	0
27501	0
27502	0
27503	0
27504	0
29209	0
29210	3
29211	0
29214	3
29215	0
29216	0
29217	0
29221	2
29222	0
29226	0
29617	1
29618	1
29619	0
29620	3
29621	2
29622	0
29623	4
29624	1
29625	0
29626	0
29627	0
29628	0
29629	16
29630	2
29631	0
29632	8
29633	0
29634	2
30313	20
30314	0
30315	0
30316	0
30318	0
30613	0
30614	0
30615	0
30616	0
30617	0
30618	0
31183	0
31184	0
31185	2
31186	3
31187	1
31189	0
31191	0
31192	0
31193	0
31195	0
31196	0
31197	0
31198	0
31199	0
33415	0
33416	0
33417	0
33418	0
33420	0
34423	2
34424	2
34425	0
34426	0
34427	0
34428	0
35143	0
35144	0
35145	2
35146	7
35147	0
35148	0
36907	1
36908	0
36909	2
36910	2
36911	3
36912	4
36913	2
36914	2
36915	1
36916	0
36917	3
36918	1
36919	2
36920	3
36921	3
36922	2
36923	4
36924	3
37339	0
37340	0
37341	0
37342	0
37343	0
37344	0
37345	1
37347	0
37349	18
37393	3
37394	2
37395	0
37396	0
37397	0
37399	1
37400	1
37401	1
37402	0
37403	0
37405	0
37406	1
37407	0
37408	0
37409	1
37741	0
37742	0
37743	0
37744	0
37745	8
37746	2
37843	2
37844	0
37845	1
37846	0
37847	0
37848	0
37879	0
37880	0
37881	0
37882	0
37883	0
37884	0
38221	0
38222	0
38223	0
38224	0
38225	0
38226	0
38311	0
38312	0
38313	0
38314	0
38315	1
38316	0
38335	0
38336	0
38337	0
38338	0
38339	0
38340	0
38773	1
38774	0
38775	0
38776	4
38777	0
38778	0
38917	0
38918	0
38919	0
38920	0
38921	2
38922	0
39205	0
39206	0
39207	0
39208	0
39209	0
39210	0
39793	0
39794	1
39796	2
39797	4
39799	2
39800	0
39801	0
39802	1
39803	6
39805	0
39806	0
39807	0
39808	0
39809	0
39943	0
39944	0
39945	0
39946	0
39947	0
39948	0
39955	0
39956	0
39957	0
39958	0
39959	0
39960	0
39967	0
39968	1
39969	0
39970	0
39971	0
39972	0
41233	0
41234	0
41235	0
41236	0
41237	0
41238	0
41395	2
41396	0
41397	2
41398	0
41399	0
41400	2
41401	0
41402	0
41403	0
41404	2
41405	0
41406	0
42283	0
42284	0
42285	0
42286	0
42287	0
42288	0
42415	0
42416	0
42417	0
42418	0
42419	0
42420	0
42529	0
42531	0
42532	2
42533	1
42534	3
42535	0
42537	0
42538	3
42539	0
42540	0
42541	0
42543	2
42544	0
42545	1
42546	0
42547	0
42549	0
42550	3
42551	0
42552	0
44077	0
44078	0
44079	0
44080	0
44081	0
44082	0
44083	0
44084	0
44085	0
44086	0
44087	0
44088	0
44101	0
44102	0
44103	0
44104	0
44105	0
44106	0
44107	0
44108	0
44109	0
44110	1
44111	0
44112	0
44323	3
44324	10
44325	0
44326	4
44327	0
44328	0
46267	2
46268	2
46269	0
46270	0
46271	0
46273	0
46274	0
46276	0
46277	1
46279	0
46280	0
46282	1
46283	1
46351	0
46352	0
46353	0
46354	0
46355	0
46356	0
46759	0
46760	0
46761	0
46762	2
46763	0
46764	0
