ObservationID	Count
97	1
98	0
99	0
100	0
101	0
102	1
163	2
164	0
165	0
166	0
167	0
168	0
169	2
170	1
171	0
172	0
173	0
174	0
175	1
176	0
177	0
178	0
179	0
180	0
205	0
206	2
207	0
208	0
209	0
210	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	1
397	0
398	0
399	0
400	0
401	0
402	0
409	1
410	0
411	0
412	0
413	0
414	0
421	0
422	0
423	0
424	0
425	0
426	1
433	0
434	0
435	0
436	1
437	0
438	0
457	0
458	0
459	0
460	0
461	0
462	0
469	0
470	0
471	0
472	0
473	0
474	0
481	0
482	0
483	0
484	0
485	0
486	0
541	0
542	0
543	0
544	0
545	1
546	0
613	0
614	0
615	0
616	1
617	0
618	1
643	0
644	0
645	0
646	0
647	1
648	1
709	0
710	0
711	0
712	0
713	0
714	0
721	0
722	0
723	1
724	0
725	0
726	0
781	0
782	0
783	0
784	0
785	0
786	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	1
810	0
811	0
812	0
813	0
814	0
815	0
816	0
931	0
932	0
933	0
934	1
935	1
936	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	1
953	0
954	0
985	0
986	0
987	0
988	0
989	0
990	0
1003	0
1004	0
1005	0
1006	0
1007	0
1008	0
1009	0
1010	0
1011	1
1012	2
1013	1
1014	0
1015	0
1016	0
1017	0
1018	2
1019	0
1020	0
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1045	1
1046	0
1047	0
1048	0
1049	0
1050	0
1051	0
1052	0
1053	0
1054	0
1055	0
1056	0
1081	0
1082	0
1083	0
1084	0
1085	1
1086	1
1213	0
1214	0
1215	1
1216	0
1217	0
1218	1
1243	0
1244	0
1245	0
1246	0
1247	0
1248	1
1249	0
1250	0
1251	0
1252	0
1253	0
1254	0
1273	0
1274	0
1275	2
1276	1
1277	0
1278	0
1285	0
1286	0
1287	0
1288	0
1289	0
1290	0
1291	0
1292	0
1293	0
1294	0
1295	0
1296	1
1303	0
1304	1
1305	0
1306	0
1307	0
1308	1
1387	0
1388	0
1389	0
1390	0
1391	0
1392	0
1399	1
1400	0
1401	0
1402	0
1403	0
1404	1
1405	1
1406	0
1407	0
1408	0
1409	0
1410	1
1411	1
1412	0
1413	0
1414	0
1415	0
1416	1
1435	0
1436	0
1437	0
1438	0
1439	0
1440	0
1441	0
1442	1
1443	0
1444	0
1445	0
1446	0
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1621	0
1622	1
1623	0
1624	1
1625	0
1626	0
1633	0
1634	3
1635	0
1636	0
1637	0
1638	0
1657	0
1658	0
1659	0
1660	1
1661	0
1662	0
