ObservationID	Count
1387	0
1388	0
1389	0
1390	0
1391	0
1392	0
2623	0
2624	0
2625	0
2626	0
2627	60
2628	0
2629	0
2630	0
2631	0
2632	0
2633	80
2634	0
2941	0
2942	0
2943	0
2944	0
2945	23
2946	0
3517	0
3518	0
3519	0
3520	0
3521	0
3522	0
3529	0
3530	21
3531	3
3532	0
3533	0
3534	0
3975	0
3976	0
3977	0
3978	0
3981	0
3982	0
3983	0
3984	23
4777	0
4778	0
4779	0
4780	0
4781	0
4782	0
4783	0
4784	0
4785	0
4786	0
4787	10
4788	0
9499	0
9500	0
9501	0
9502	0
9503	14
9504	0
9559	0
9560	0
9561	0
9562	0
9563	26
9564	0
16723	0
16724	0
16725	6
16726	0
16727	0
16728	0
16759	0
16760	0
16761	0
16762	0
16763	0
16764	0
16921	0
16922	0
16923	0
16924	6
16925	0
16926	0
16933	0
16934	0
16935	0
16936	2
16937	0
16938	0
17557	0
17558	0
17559	0
17560	0
17561	0
17562	0
17563	2
17564	0
17565	0
17566	0
17567	0
17568	0
17893	0
17894	6
17895	0
17896	1
17897	0
17898	0
17899	0
17900	4
17901	2
17902	11
17903	0
17904	0
18619	0
18620	0
18621	0
18622	0
18623	3
18624	0
18637	0
18638	0
18639	0
18640	0
18641	47
18642	0
24811	0
24812	0
24813	0
24814	0
24815	0
24816	0
25807	0
25808	0
25809	2
25810	0
25811	0
25812	0
26731	0
26732	0
26733	0
26734	0
26735	0
26736	0
26737	0
26738	2
26739	5
26740	0
26741	0
26742	0
27475	0
27476	0
27477	0
27478	0
27479	15
27480	0
27481	0
27482	0
27483	0
27484	0
27485	0
27486	0
27511	0
27512	0
27513	0
27514	0
27515	12
27516	0
27517	0
27518	0
27519	0
27520	0
27521	20
27522	0
29299	0
29300	0
29301	0
29302	0
29303	0
29304	0
30477	0
30478	0
30479	2
30480	15
32413	0
32414	0
32415	0
32416	0
32417	150
32418	0
32431	0
32432	0
32433	0
32434	0
32435	0
32436	0
32443	0
32444	0
32445	0
32446	2
32447	0
32448	4
33571	0
33572	0
33573	4
33574	0
33575	0
33576	0
33577	0
33578	0
33579	0
33580	0
33581	0
33582	0
33595	0
33596	0
33597	0
33598	0
33599	0
33600	0
33601	0
33602	0
33603	0
33604	0
33605	0
33606	0
36157	0
36158	0
36159	0
36160	0
36161	20
36162	0
38221	0
38222	0
38223	0
38224	0
38225	0
38226	0
38917	0
38918	0
38919	0
38920	0
38921	0
38922	0
39961	0
39962	0
39963	0
39964	0
39965	30
39966	0
39973	0
39974	0
39975	0
39976	0
39977	12
39978	0
40183	0
40184	0
40185	0
40186	0
40187	0
40188	0
40189	0
40190	0
40191	0
40192	0
40193	0
40194	0
40669	0
40670	10
40671	0
40672	15
40673	0
40674	0
40675	0
40676	10
40677	0
40678	2
40679	0
40680	0
43681	0
43682	0
43683	0
43684	0
43685	0
43686	0
43693	0
43694	0
43695	0
43696	0
43697	40
43698	0
